,Unnamed: 0,Unnamed: 0.1,primary_identifier,gender,network_stay,average_monthly_bill_amount,dusage_sum,dusage_min,dusage_max,dusage_avg,dusage_days,dusage_stddev,vusage_onnet_sum,vusage_onnet_max,vusage_onnet_min,vusage_onnet_days,vusage_onnet_avg,vusage_onnet_stddev,vusage_offnet_sum,vusage_offnet_max,vusage_offnet_min,vusage_offnet_days,vusage_offnet_avg,vusage_offnet_stddev,number_of_fixed_bb_accounts,number_of_iptv_accounts,add_on_tot_rental,add_on_count,next_month_plan,device_type_2G,device_type_3G,device_type_4G,device_category_Basic,device_category_Feature phone,device_category_M2M,device_category_Modem,device_category_Pluggable card,device_category_Smartphone,device_category_Tablet,district_name_Ampara,district_name_Anuradhapura,district_name_Badulla,district_name_Batticaloa,district_name_Colombo,district_name_Galle,district_name_Gampaha,district_name_Hambantota,district_name_Jaffna,district_name_Kalutara,district_name_Kandy,district_name_Kegalle,district_name_Kilinochchi,district_name_Kurunegala,district_name_Mannar,district_name_Matale,district_name_Matara,district_name_Monaragala,district_name_Mullaitivu,district_name_Nuwara Eliya,district_name_Polonnaruwa,district_name_Puttalam,district_name_Ratnapura,district_name_Trincomalee,district_name_Unknown,district_name_Vavuniya,age_group_20-30,age_group_30-40,age_group_40-50,age_group_50-60,age_group_60-70,age_group_<20,age_group_>70
10670,10740,240,5119108,1,-1.1830194440629678,-0.8617421856813687,0.3043742131075499,0.034419433808884424,0.5473193065446176,0.2564606972282739,0.5315742380576914,0.559621597498417,0.4729656036745943,1.0952300431509672,-0.008191219786383173,0.8215757466846068,2.0273329826232023,1.1284682047473145,0.500146571488425,0.8292201482925349,-0.06872212832548465,-0.09868404579931477,1.7361598561649414,1.1002145380213555,-0.22338709069839915,-0.4946586862187778,360.0,0.10899869298978483,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10671,10741,241,1949303,0,-1.2107891975210296,-0.1503645190834132,0.07092737484368485,0.21334151069593188,-0.13883222742900536,0.028464242691779336,0.5315742380576914,-0.2087623002208435,2.8938053392189538,3.8431076868838705,-0.008191219786383173,4.487809243985305,2.196548782474973,3.3413920907749812,-0.1593469771219535,0.4631418484704236,-0.06872212832548465,0.4336283827758107,-0.11695253462619945,0.21915389564017013,-0.22338709069839915,-0.4946586862187778,360.0,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10672,10742,242,6140467,0,-1.1274799371468445,-0.9485230146136318,-0.8048711869177961,-0.43456261477509456,-0.7898750031538301,-0.8267291543732905,-2.5784563861572125,-0.8244043877844087,-0.04638409737644485,0.4805826941196117,-0.008191219786383173,0.08832904722446698,1.2135405367251564,0.2833352190351044,0.4604180444637034,0.3513916306299895,-0.06872212832548465,1.1788657827809863,0.2625014694471467,0.4414971480807754,-0.22338709069839915,-0.4946586862187778,520.1797990481227,-0.0010650278305105987,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10673,10743,243,8037047,1,1.7189197923044819,-0.7401223891874871,-0.7384917345041093,-0.43456261477509456,-0.5787580591175799,-0.7341071057035526,-0.4014349492067798,-0.5984800101753242,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,0.03134995259671015,0.6928078134114536,-0.06872212832548465,0.32716589706078564,0.22026974715934367,0.5978593291771289,-0.22338709069839915,-0.4946586862187778,700.0,-0.0010650278305105987,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10674,10744,244,8006342,0,-0.4054663472372397,-0.26037601661189297,-0.38583535529506496,-0.43456261477509456,-0.2742177188417244,-0.3882961143637272,0.32423886311003114,-0.08431427340036787,-0.12177357010966022,0.1278097437952775,-0.008191219786383173,0.08832904722446698,0.5033480809652315,0.03110578533063512,1.6999480876350168,2.9093155824396466,-0.06872212832548465,0.6465533542058609,2.0951703386695666,2.9078832867765896,-0.22338709069839915,-0.4946586862187778,100.0,0.10899869298978483,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10675,10745,245,8095372,0,0.8302876816465071,0.7077139051063988,0.8500779511152005,-0.3530584461915364,0.5645228793531161,0.7892721266691797,0.5315742380576914,0.5256937256117649,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.3659353176505058,-0.28288719200916324,-0.06872212832548465,-0.20514653151433984,-0.21432956682338108,-0.2811278373822533,-0.22338709069839915,-0.4946586862187778,100.0,-0.0010650278305105987,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10676,10746,246,2511704,0,0.7469784212723218,0.2319143541790414,0.2833664837856153,-0.42158902283735256,0.5799070365014382,0.23592868486525576,0.5315742380576914,0.4663272909970093,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.13550986090712056,0.7082216365618581,-0.06872212832548465,0.6465533542058609,-0.1634507856200601,0.3872067262183508,-0.22338709069839915,1.4793407028283123,250.0,1.1393476834411616,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10677,10747,247,5216363,1,-0.7942428956501038,-0.3927880134772456,0.460626969070105,0.3277700630817983,1.1153983455638394,0.4090148401785873,0.5315742380576914,0.7088921072189254,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.4295009608900604,-0.4763306725467421,-0.06872212832548465,-0.31160901722936496,-0.3182459765975951,-0.4628226036601564,-0.22338709069839915,-0.4946586862187778,520.1797990481227,-0.9213502974615921,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10678,10748,248,1558751,1,-1.0997101836887826,0.5677600315798879,-0.6424031264221244,-0.43456261477509456,-0.5656024133253297,-0.628347717666171,-0.0904318867852894,-0.576714084636712,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,0.8894861363306966,0.5779748309409384,-0.06872212832548465,2.0305656685011866,0.2831388833366129,0.37987920156633503,-0.22338709069839915,-0.4946586862187778,450.0,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10679,10749,249,4929533,1,-1.1413648138758752,-1.0148873080321998,-0.2364194343189384,0.14004755469143498,-0.3660572812002502,-0.2716262503545687,0.5315742380576914,-0.4325012854134081,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.5327951311543365,-0.6790224469745636,-0.06872212832548465,-0.9503839315195156,-0.6592855134478373,-0.6763188964904107,-0.22338709069839915,1.4793407028283123,520.1797990481227,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10680,10750,250,6191127,0,-0.7109336352759186,0.32402796530268296,0.5684003496743494,-0.048943987669019126,-0.05989847191858452,0.5142529685332253,0.5315742380576914,-0.003410714667814829,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.5327951311543365,-0.6790224469745636,-0.06872212832548465,-0.9503839315195156,-0.6592855134478373,-0.6763188964904107,-0.22338709069839915,-0.4946586862187778,520.1797990481227,-0.0010650278305105987,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10681,10751,251,6852753,1,-0.8636672792952581,-0.33238968219362336,-0.8048711869177961,-0.43456261477509456,-0.7898750031538301,-0.8267291543732905,-2.5784563861572125,-0.8244043877844087,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,0.11080700664615334,1.8550100789519663,-0.06872212832548465,-0.09868404579931477,0.8456790774610606,1.3263302471603924,3.8720429054389194,1.4793407028283123,50.0,-0.0010650278305105987,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10682,10752,252,8307807,1,-1.1413648138758752,-0.886028154183531,-0.1021688564036166,-0.43456261477509456,-0.20326643873090508,-0.11689458172081163,0.4279065505838613,-0.16815350283450806,-0.07151392162084998,0.18624452697783592,-0.008191219786383173,0.4549523969545369,0.33778174158561697,0.08429539695540007,-0.5010123095345592,-0.5965584931198986,-0.06872212832548465,-0.5245339886594151,-0.5006102319312875,-0.5936494540505808,-0.22338709069839915,-0.4946586862187778,200.0,-0.0010650278305105987,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10683,10753,253,2832254,0,1.5939559017432043,1.2657353893723338,2.081578391306953,4.170982026108339,0.689674974715701,1.9918070060514181,0.5315742380576914,0.478356601032032,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,0.047241363406598784,0.11633082758631813,-0.06872212832548465,0.8594783256359111,-0.025305147234086604,0.15015017052086585,-0.22338709069839915,3.4533400918754036,520.1797990481227,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10684,10754,254,8320902,1,0.5664750237949207,0.8916526787127236,-0.3440063557871893,-0.4019653038727625,-0.2869058555873041,-0.3766756642512217,0.5315742380576914,-0.2746511725754756,-0.029630881213508112,0.5815810848055153,-0.008191219786383173,0.08832904722446698,1.416867620173806,0.3454480187184095,0.8894861363306966,0.7367372093901069,-0.06872212832548465,1.4982532399260615,0.4874810166596834,0.7180868748915227,-0.22338709069839915,-0.4946586862187778,1000.0,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10685,10755,255,5356962,1,-1.071940430230721,1.5818962058609412,-0.7046804778439542,-0.4335284659987696,-0.6453479993708455,-0.7288409383731413,0.5315742380576914,-0.6943944220658319,-0.17203321859847046,-0.21486336746046644,-0.008191219786383173,0.8215757466846068,-0.1990985811395068,-0.2003837074825688,-0.5327951311543365,-0.6790224469745636,-0.06872212832548465,-0.9503839315195156,-0.6592855134478373,-0.6763188964904107,-0.22338709069839915,3.4533400918754036,560.0,1.1393476834411616,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10686,10756,256,5871018,0,-0.2388478264888693,-0.8205643833513698,1.239528933160296,-0.3896989265897553,0.531006971758474,1.1695777769150084,0.5315742380576914,0.4308442355988341,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.3262067906257842,-0.4524392466636147,-0.06872212832548465,0.22070341134576046,-0.30016364078419633,-0.3664447996634682,-0.22338709069839915,-0.4946586862187778,520.1797990481227,-0.0010650278305105987,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10687,10757,257,2963545,0,-0.2110780730308076,1.5450943804742632,-0.04585819733357886,-0.23334717797113616,-0.09730771444098832,-0.08556365894945317,0.5315742380576914,0.11471309325837345,2.0477679229906487,3.0077067124961823,-0.008191219786383173,1.921445795874816,3.6079590003847257,3.1879197451762917,-0.1593469771219535,-0.16265937143600678,-0.06872212832548465,0.5400908684908358,-0.15604068789893424,-0.11635570782654105,-0.22338709069839915,-0.4946586862187778,520.1797990481227,1.1393476834411616,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10688,10758,258,4576628,1,-1.1969043207919987,-0.42928731955755195,-0.6707449150931367,-0.43456261477509456,-0.4029059530679797,-0.2652272521493996,-1.8527825738404016,-0.2621192391828577,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.5327951311543365,-0.6790224469745636,-0.06872212832548465,-0.9503839315195156,-0.6592855134478373,-0.6763188964904107,-0.22338709069839915,-0.4946586862187778,350.0,0.10899869298978483,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10689,10759,259,2958101,0,-0.960861416398474,-0.7540734539440883,-0.4129962361047852,-0.2858101041158815,-0.4313592133725189,-0.4440440848000829,0.5315742380576914,-0.4812540369007087,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,0.3968524012241488,0.2249982807966712,-0.06872212832548465,1.6047157256410869,0.06343240326653826,0.2214598461102422,-0.22338709069839915,-0.4946586862187778,200.0,-0.0010650278305105987,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10690,10760,260,2614982,0,-1.085825306959752,-0.16499801111252618,-0.742096611133317,-0.43456261477509456,-0.5836821469979643,-0.7500477527849734,-0.0904318867852894,-0.6492847630107541,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,0.7703005552565318,0.3382898809521456,-0.06872212832548465,1.1788657827809863,0.5498323846257636,0.5222508612108151,-0.22338709069839915,-0.4946586862187778,520.1797990481227,-0.0010650278305105987,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10691,10761,261,2048847,0,0.16381359865302567,0.20181016552876552,-0.045733891242916526,-0.43456261477509456,0.121910000434982,0.06283282142535543,0.013235800688540748,0.5142001893514241,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.3182610852208399,-0.2620785307561169,-0.06872212832548465,0.5400908684908358,-0.374667744285223,-0.2801097140208838,-0.22338709069839915,-0.4946586862187778,520.1797990481227,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10692,10762,262,4468799,0,0.6358994074400749,-0.3497528833127823,-0.12504117708548626,0.3550037947596783,-0.301134035636979,-0.16287966813431082,0.5315742380576914,-0.39771912859794784,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,0.3730152850093159,0.010746139006045936,-0.06872212832548465,1.2853282684960117,0.14065495707685388,0.0962730507144097,-0.22338709069839915,-0.4946586862187778,1300.0,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10693,10763,263,5807306,0,-0.7803580189210729,3.3322095945296715,0.5075525182951365,-0.4031265236903869,0.7733977918640295,1.3091655133010731,-0.7124380116282701,1.584069118700174,-0.13852678627259696,0.02897560433835768,-0.008191219786383173,0.08832904722446698,0.30437800644762475,0.015863138484767867,-0.5327951311543365,-0.6790224469745636,-0.06872212832548465,-0.9503839315195156,-0.6592855134478373,-0.6763188964904107,-0.22338709069839915,-0.4946586862187778,620.0,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10694,10764,264,2920788,0,-0.9053219094823508,-1.1712616480952247,-0.8048711869177961,-0.43456261477509456,-0.7898641993104362,-0.8267232503886079,0.013235800688540748,-0.8243933460289999,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.5327951311543365,-0.6790224469745636,-0.06872212832548465,-0.9503839315195156,-0.6592855134478373,-0.6763188964904107,-0.22338709069839915,-0.4946586862187778,360.0,-0.0010650278305105987,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10695,10765,265,2775664,0,-0.1416536893856533,-0.7206204469256116,0.027233783975874105,-0.35486663419099235,0.3152065513676421,-0.014193462065436691,0.5315742380576914,0.7024524974585021,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.14345556631206488,0.6604387847956035,-0.06872212832548465,0.11424092563073544,0.07123342740287306,0.3877743794420619,-0.22338709069839915,-0.4946586862187778,1240.0,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10696,10766,266,4495015,0,1.5939559017432043,1.2469158743829698,0.7007863362297362,-0.22250348453599367,1.8363212901795345,0.6435079029004908,0.5315742380576914,1.5693696202632157,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,1.6284367389905183,1.4272764865282366,-0.06872212832548465,2.0305656685011866,0.7731680621624054,1.2733921917366142,-0.22338709069839915,5.427339480922494,520.1797990481227,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10697,10767,267,4265712,0,-0.9053219094823508,-1.1415162614129704,-0.7367514492348366,-0.1899356390605639,-0.5374458907415294,-0.4939659082850705,-1.956450261314232,-0.4197914180130304,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.5327951311543365,-0.647424109516234,-0.06872212832548465,-0.8439214458044905,-0.5588115900165084,-0.6222518095338812,-0.22338709069839915,-0.4946586862187778,520.1797990481227,-0.9213502974615921,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10698,10768,268,2325498,0,-1.1274799371468445,-1.1240756716340419,-0.3892537727882792,-0.43456261477509456,-0.3247347701941329,-0.37578428087485577,0.22057117563620104,-0.3157942736554448,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.4374466662950047,-0.2482060899207527,-0.06872212832548465,-0.31160901722936496,-0.3635817713166095,-0.3459393853117925,-0.22338709069839915,-0.4946586862187778,360.0,-0.0010650278305105987,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10699,10769,269,7104613,0,-0.18330831957274588,1.2683736391371978,3.4032007472288988,4.376461123507761,1.0666993073208288,3.282334824350108,0.5315742380576914,0.8014669239824445,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.5327951311543365,-0.6790224469745636,-0.06872212832548465,-0.9503839315195156,-0.6592855134478373,-0.6763188964904107,-0.22338709069839915,-0.4946586862187778,250.0,1.1393476834411616,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10700,10770,270,5835284,0,0.7469784212723218,-0.6794074679320811,-0.7980965049766989,-0.43456261477509456,-0.7780470502754094,-0.8149868416273711,-0.8161056991021003,-0.8100695977201146,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.5327951311543365,-0.6790224469745636,-0.06872212832548465,-0.9503839315195156,-0.6592855134478373,-0.6763188964904107,-0.22338709069839915,-0.4946586862187778,520.1797990481227,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10701,10771,271,9696565,0,-0.8081277723791346,1.1388601993468428,-0.3612227493439227,-0.2648135616019261,-0.2411128867983649,-0.3934656443505644,0.5315742380576914,-0.2727049892550008,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.5327951311543365,-0.6790224469745636,-0.06872212832548465,-0.9503839315195156,-0.6592855134478373,-0.6763188964904107,-0.22338709069839915,-0.4946586862187778,600.0,0.10899869298978483,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10702,10772,272,4175000,0,-1.2385589509790913,-1.141277060100956,-0.2280287731992308,-0.43456261477509456,-0.2763115039015723,-0.09199126146996,-0.19409957425911956,0.03109684300658637,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.5327951311543365,-0.6790224469745636,-0.06872212832548465,-0.9503839315195156,-0.6592855134478373,-0.6763188964904107,-0.22338709069839915,-0.4946586862187778,1050.0,-0.0010650278305105987,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10703,10773,273,4868508,0,2.635321656420519,-1.1040531147519002,0.2233266419957075,-0.43456261477509456,0.4877604935990912,0.4829138287264244,-0.19409957425911956,0.5737831640323116,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.3579896122455615,-0.3614976900762271,-0.06872212832548465,0.007778439915710333,-0.29469314630813725,-0.3443079680168583,3.8720429054389194,1.4793407028283123,350.0,-0.0010650278305105987,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10704,10774,274,8385863,0,-0.6970487585468877,0.8109292712405887,1.2686165583752822,1.7273446340408904,1.287419442995536,1.1980132028878656,0.5315742380576914,0.8192146481042804,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.4374466662950047,-0.3992615567947186,-0.06872212832548465,-0.5245339886594151,-0.18754819002025688,-0.4092130170895261,-0.22338709069839915,1.4793407028283123,350.0,0.10899869298978483,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10705,10775,275,3951612,1,0.3582018728594577,0.0718957117741511,-0.296770041335502,-0.43456261477509456,-0.14404066855928407,-0.29508263865748113,0.32423886311003114,-0.17180798640425593,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.07988992307251032,-0.1272075781900758,-0.06872212832548465,0.22070341134576046,0.11309384916062615,0.037552754420601034,-0.22338709069839915,1.4793407028283123,100.0,0.10899869298978483,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10706,10776,276,2830582,1,1.2884886137045255,-0.8924232716135617,-0.8048711869177961,-0.43456261477509456,-0.7898750031538301,-0.8267291543732905,-2.5784563861572125,-0.8244043877844087,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,1.0563459498345271,1.031141231562836,-0.06872212832548465,1.2853282684960117,0.7478161923999709,1.00284945302449,-0.22338709069839915,1.4793407028283123,1070.0,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10707,10777,277,8017610,1,0.16381359865302567,-0.8563882974918711,-0.6754063934929743,-0.43456261477509456,-0.4487683885685486,-0.6912714894585343,0.32423886311003114,-0.5038299769424798,0.10439484808998586,0.8874619251685371,-0.008191219786383173,0.8215757466846068,0.7618639442070856,0.5783427198147358,0.03134995259671015,1.2191898739977731,-0.06872212832548465,-0.20514653151433984,0.8383710873856979,0.8278718266785403,-0.22338709069839915,-0.4946586862187778,650.0,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10708,10778,278,7393024,0,2.066041710530253,1.3863843099527455,-0.7591886985993881,-0.4251794805849069,-0.6819406778806016,-0.7820857004584522,0.5315742380576914,-0.7340159858749641,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.5327951311543365,-0.6790224469745636,-0.06872212832548465,-0.9503839315195156,-0.6592855134478373,-0.6763188964904107,-0.22338709069839915,-0.4946586862187778,350.0,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10709,10779,279,7245821,0,-1.0025160465855667,-0.5010266071637366,0.2161790417826233,0.516434937775163,0.30888350838668155,0.17035002318807613,0.5315742380576914,0.008936118637718288,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.5327951311543365,-0.6790224469745636,-0.06872212832548465,-0.9503839315195156,-0.6592855134478373,-0.6763188964904107,-0.22338709069839915,3.4533400918754036,500.0,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
